city,street,segment_id,point_id,distance_m,lon,lat,heading_road,heading_sidewalk_right,heading_sidewalk_left,image_file,image_path,gsv_status,gsv_url_sidewalk,abs_image_path,building_frac,sky_frac,road_frac,tree_frac,grass_frac,sidewalk_frac,seg_vis_file,seg_vis_path,seg_features_text,sidewalk_quality_and_walkability_score,greenery_score,building_enclosure_score,Comfort_and_perceived_safety_score,total_score,gpt_comment
"Philadelphia, Pennsylvania, USA",Chestnut Street,0,6,1500,-75.23377641,39.959549470842894,99.17935695582452,189.1793569558245,9.179356955824517,idx0086_seg0_pt6_h189.jpg,gsv_sidewalk_250m\idx0086_seg0_pt6_h189.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.959549470842894,-75.23377641341183&heading=189.1793569558245",street_samples_250m_after_seg\gsv_sidewalk_250m\idx0086_seg0_pt6_h189.jpg,0.099970703,0.415458984,0.298713379,0.001350098,0,0.123220215,seg_idx0086_seg0_pt6_h189.jpg,/content/drive/MyDrive/Colab_Notebooks/final/street_samples_250m/gsv_sidewalk_250m_segvis/seg_idx0086_seg0_pt6_h189.jpg,"According to a semantic segmentation model, this street-view image contains approximately 10.0% building facades, 29.9% roadway, 12.3% sidewalks, 0.1% trees, 0.0% grass, and 41.5% sky.",11,2,8,10,31,"With about 12.3% sidewalks, the image shows a wide but barren and poorly activated sidewalk edge next to a large roadway and vacant lot, limiting walkability. Very low trees/grass percentages and sparse, low-rise buildings with big gaps create little enclosure or greenery, while the open visibility and low traffic complexity offer only moderate perceived safety and comfort."
"Philadelphia, Pennsylvania, USA",Walnut Street,0,26,6500,-75.24322747,39.95917002,279.15292805629736,9.152928056297355,189.15292805629736,idx0154_seg0_pt26_h9.jpg,gsv_sidewalk_250m\idx0154_seg0_pt26_h9.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.9591700238495,-75.2432274722453&heading=9.152928056297355",street_samples_250m_after_seg\gsv_sidewalk_250m\idx0154_seg0_pt26_h9.jpg,0.239575195,0.293994141,0.377412109,0.014160156,0,0.012858887,seg_idx0154_seg0_pt26_h9.jpg,/content/drive/MyDrive/Colab_Notebooks/final/street_samples_250m/gsv_sidewalk_250m_segvis/seg_idx0154_seg0_pt26_h9.jpg,"According to a semantic segmentation model, this street-view image contains approximately 24.0% building facades, 37.7% roadway, 1.3% sidewalks, 1.4% trees, 0.0% grass, and 29.4% sky.",9,4,10,8,31,"Despite the low 1.3% sidewalk share, the image shows a wide but bare and inactive paved area with no amenities or clear separation from the roadway (37.7%), limiting walkability. With only 1.4% trees and no grass plus a visibly deteriorated, partly boarded-up building facade, enclosure feels neglected and comfort/safety are reduced, though some street activity and visibility remain."
"Philadelphia, Pennsylvania, USA",Walnut Street,3,17,4250,-75.1804753,39.95139161116535,279.18873173934475,9.188731739344746,189.18873173934475,idx0175_seg3_pt17_h9.jpg,gsv_sidewalk_250m\idx0175_seg3_pt17_h9.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95139161116535,-75.18047529779135&heading=9.188731739344746",street_samples_250m_after_seg\gsv_sidewalk_250m\idx0175_seg3_pt17_h9.jpg,0.199033203,0.311813965,0.310993652,0.062016602,0.001362305,0.061765137,seg_idx0175_seg3_pt17_h9.jpg,/content/drive/MyDrive/Colab_Notebooks/final/street_samples_250m/gsv_sidewalk_250m_segvis/seg_idx0175_seg3_pt17_h9.jpg,"According to a semantic segmentation model, this street-view image contains approximately 19.9% building facades, 31.1% roadway, 6.2% sidewalks, 6.2% trees, 0.1% grass, and 31.2% sky.",6,8,10,7,31,"Despite 6.2% sidewalks, the image shows a narrow, exposed walkway along a high-traffic overpass with barriers and little pedestrian priority. Greenery (about 6.3% trees/grass) is limited to a single dense planting, buildings (19.9%) are set back and highway-like, and the wide 31.1% roadway plus minimal human-scale features reduce comfort and perceived safety."
"Philadelphia, Pennsylvania, USA",Market Street,6,0,0,-75.140369,39.9482223,358.0402910919279,88.04029109192788,268.0402910919279,idx0062_seg6_pt0_h88.jpg,gsv_sidewalk_250m\idx0062_seg6_pt0_h88.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.9482223,-75.140369&heading=88.04029109192788",street_samples_250m_after_seg\gsv_sidewalk_250m\idx0062_seg6_pt0_h88.jpg,0.040202637,0.497353516,0.236445313,0.007792969,0,0.047866211,seg_idx0062_seg6_pt0_h88.jpg,/content/drive/MyDrive/Colab_Notebooks/final/street_samples_250m/gsv_sidewalk_250m_segvis/seg_idx0062_seg6_pt0_h88.jpg,"According to a semantic segmentation model, this street-view image contains approximately 4.0% building facades, 23.6% roadway, 4.8% sidewalks, 0.8% trees, 0.0% grass, and 49.7% sky.",10,6,3,11,30,"Despite only ~4.8% sidewalk in the segmentation, the image shows a separated but narrow and exposed walkway along a busy roadway with a high barrier limiting connectivity. With almost half sky, minimal buildings (~4%) and very little trees/grass, enclosure and greenery are weak, and comfort is moderate at best due to traffic presence and lack of shade."
"Philadelphia, Pennsylvania, USA",Walnut Street,3,19,4750,-75.18491128,39.95193089821977,278.8339437146653,8.833943714665281,188.83394371466528,idx0177_seg3_pt19_h9.jpg,gsv_sidewalk_250m\idx0177_seg3_pt19_h9.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95193089821977,-75.18491128438012&heading=8.833943714665281",street_samples_250m_after_seg\gsv_sidewalk_250m\idx0177_seg3_pt19_h9.jpg,0.368366699,0.190180664,0.326757813,0,0,0.005222168,seg_idx0177_seg3_pt19_h9.jpg,/content/drive/MyDrive/Colab_Notebooks/final/street_samples_250m/gsv_sidewalk_250m_segvis/seg_idx0177_seg3_pt19_h9.jpg,"According to a semantic segmentation model, this street-view image contains approximately 36.8% building facades, 32.7% roadway, 0.5% sidewalks, 0.0% trees, 0.0% grass, and 19.0% sky.",6,0,15,9,30,"With only 0.5% sidewalk in the segmentation and a narrow, elevated walkway behind parked cars, walkability is poor and access feels constrained. The 36.8% building facades provide some enclosure but the blank, inactive frontage, 32.7% roadway, and complete lack of trees or grass make the space car-dominated and uncomfortable for pedestrians."
"Philadelphia, Pennsylvania, USA",Chestnut Street,0,29,7250,-75.18278945,39.95321798123749,99.90903824060484,189.90903824060484,9.909038240604843,idx0109_seg0_pt29_h190.jpg,gsv_sidewalk_250m\idx0109_seg0_pt29_h190.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95321798123749,-75.18278944989028&heading=189.90903824060484",street_samples_250m_after_seg\gsv_sidewalk_250m\idx0109_seg0_pt29_h190.jpg,0.264230957,0.244787598,0.326831055,0,0,0.019138184,seg_idx0109_seg0_pt29_h190.jpg,/content/drive/MyDrive/Colab_Notebooks/final/street_samples_250m/gsv_sidewalk_250m_segvis/seg_idx0109_seg0_pt29_h190.jpg,"According to a semantic segmentation model, this street-view image contains approximately 26.4% building facades, 32.7% roadway, 1.9% sidewalks, 0.0% trees, 0.0% grass, and 24.5% sky.",7,0,14,8,29,"With only about 1.9% sidewalk in the segmentation and a narrow, exposed walkway next to multiple traffic lanes, walkability is limited despite basic paving and lighting. The 26.4% building facade provides some enclosure but the blank, large-scale structures, 32.7% roadway, and complete lack of trees or grass make the space feel harsh and car-dominated, reducing comfort and perceived safety."
"Philadelphia, Pennsylvania, USA",Market Street,5,3,750,-75.15558476,39.95138744261448,279.20732460623003,9.207324606230031,189.20732460623003,idx0059_seg5_pt3_h9.jpg,gsv_sidewalk_250m\idx0059_seg5_pt3_h9.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95138744261448,-75.1555847593301&heading=9.207324606230031",street_samples_250m_after_seg\gsv_sidewalk_250m\idx0059_seg5_pt3_h9.jpg,0.84588623,0.01286377,0.000705566,0.014033203,0,0,seg_idx0059_seg5_pt3_h9.jpg,/content/drive/MyDrive/Colab_Notebooks/final/street_samples_250m/gsv_sidewalk_250m_segvis/seg_idx0059_seg5_pt3_h9.jpg,"According to a semantic segmentation model, this street-view image contains approximately 84.6% building facades, 0.1% roadway, 0.0% sidewalks, 1.4% trees, 0.0% grass, and 1.3% sky.",2,1,18,6,27,"Segmentation shows almost no sidewalk (0.0%) and roadway (0.1%), and the image is dominated by a truck side and building facade, suggesting poor walkability and a vehicle-oriented edge condition. High building coverage (84.6%) gives strong enclosure but minimal trees/grass (2.8% combined) and the blank truck wall reduce comfort, greenery, and perceived pedestrian safety."
"Philadelphia, Pennsylvania, USA",Walnut Street,2,0,0,-75.1855886,39.95201562080295,0,90,270,idx0157_seg2_pt0_h90.jpg,gsv_sidewalk_250m\idx0157_seg2_pt0_h90.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95201562080295,-75.18558860065002&heading=90.0",street_samples_250m_after_seg\gsv_sidewalk_250m\idx0157_seg2_pt0_h90.jpg,0.186982422,0.022119141,0.34887207,0.016845703,0,0.084785156,seg_idx0157_seg2_pt0_h90.jpg,/content/drive/MyDrive/Colab_Notebooks/final/street_samples_250m/gsv_sidewalk_250m_segvis/seg_idx0157_seg2_pt0_h90.jpg,"According to a semantic segmentation model, this street-view image contains approximately 18.7% building facades, 34.9% roadway, 8.5% sidewalks, 1.7% trees, 0.0% grass, and 2.2% sky.",7,2,10,6,25,"With only about 8.5% sidewalks and a view dominated by parking under an overpass, walkability is limited despite a continuous but narrow sidewalk and many obstructions. Greenery is almost absent (1.7% trees, 0% grass), enclosure comes mainly from the overpass and adjacent building rather than an active street wall, and the car鈥慸ominated space (34.9% roadway plus parking) and dark underpass reduce comfort and perceived safety."
"Philadelphia, Pennsylvania, USA",Market Street,2,21,5250,-75.21176525,39.95837734103863,279.19171928555164,9.191719285551642,189.19171928555164,idx0053_seg2_pt21_h9.jpg,gsv_sidewalk_250m\idx0053_seg2_pt21_h9.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95837734103863,-75.21176524945714&heading=9.191719285551642",street_samples_250m_after_seg\gsv_sidewalk_250m\idx0053_seg2_pt21_h9.jpg,0.129650879,0.276376953,0.267670898,0.063833008,0.00013916,0.019291992,seg_idx0053_seg2_pt21_h9.jpg,/content/drive/MyDrive/Colab_Notebooks/final/street_samples_250m/gsv_sidewalk_250m_segvis/seg_idx0053_seg2_pt21_h9.jpg,"According to a semantic segmentation model, this street-view image contains approximately 13.0% building facades, 26.8% roadway, 1.9% sidewalks, 6.4% trees, 0.0% grass, and 27.6% sky.",3,6,8,6,23,"With only about 1.9% sidewalks and a visually narrow, obstructed edge behind parked cars and barriers, walkability is very poor. Limited trees (6.4%) and some tall but worn buildings and infrastructure create a harsh, car-dominated environment that feels exposed and not very comfortable for pedestrians."
"Philadelphia, Pennsylvania, USA",Chestnut Street,0,8,2000,-75.22934241,39.95900000896284,99.18200028932574,189.1820002893257,9.182000289325742,idx0088_seg0_pt8_h189.jpg,gsv_sidewalk_250m\idx0088_seg0_pt8_h189.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95900000896284,-75.22934241025493&heading=189.1820002893257",street_samples_250m_after_seg\gsv_sidewalk_250m\idx0088_seg0_pt8_h189.jpg,0.15668457,0.37470459,0.371020508,0,0,0.074301758,seg_idx0088_seg0_pt8_h189.jpg,/content/drive/MyDrive/Colab_Notebooks/final/street_samples_250m/gsv_sidewalk_250m_segvis/seg_idx0088_seg0_pt8_h189.jpg,"According to a semantic segmentation model, this street-view image contains approximately 15.7% building facades, 37.1% roadway, 7.4% sidewalks, 0.0% trees, 0.0% grass, and 37.5% sky.",6,0,8,9,23,"With only about 7.4% sidewalks and a large expanse of parking in front of the laundry, the walking environment is sparse, discontinuous, and exposed, despite a basic paved path along the street. The 15.7% building facade provides limited enclosure and there is virtually no greenery (0% trees/grass), while the wide roadway (37.1%) and open lot make the space feel car-dominated and not very comfortable for pedestrians."
"Philadelphia, Pennsylvania, USA",Walnut Street,0,11,2750,-75.2099749,39.95503849899305,279.1623852450026,9.162385245,189.1623852450026,idx0139_seg0_pt11_h9.jpg,gsv_sidewalk_250m\idx0139_seg0_pt11_h9.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95503849899305,-75.2099749029316&heading=9.16238524500261",street_samples_250m_after_seg\gsv_sidewalk_250m\idx0139_seg0_pt11_h9.jpg,0.065600586,0.117702637,0.002912598,0.12722168,0,0,seg_idx0139_seg0_pt11_h9.jpg,/content/drive/MyDrive/Colab_Notebooks/final/street_samples_250m/gsv_sidewalk_250m_segvis/seg_idx0139_seg0_pt11_h9.jpg,"According to a semantic segmentation model, this street-view image contains approximately 6.6% building facades, 0.3% roadway, 0.0% sidewalks, 12.7% trees, 0.0% grass, and 11.8% sky.",3,10,4,6,23,"Segmentation shows 0.0% sidewalks and only 0.3% roadway, and the image is dominated by a bus side with no clearly visible pedestrian space, suggesting poor walkability and ambiguous safety. Moderate tree presence (12.7%) and a bit of built frontage (6.6% facades) add some greenery and minimal enclosure, but the scene overall is not clearly pedestrian-oriented."
"Philadelphia, Pennsylvania, USA",Market Street,7,5,1250,-75.14257917,39.94645052017435,189.20821548379703,279.20821548379706,99.20821548379706,idx0072_seg7_pt5_h279.jpg,gsv_sidewalk_250m\idx0072_seg7_pt5_h279.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.94645052017435,-75.14257917401561&heading=279.20821548379706",street_samples_250m_after_seg\gsv_sidewalk_250m\idx0072_seg7_pt5_h279.jpg,0.000871582,0,0.224362793,0.311552734,0,1.708984375e-05,seg_idx0072_seg7_pt5_h279.jpg,/content/drive/MyDrive/Colab_Notebooks/final/street_samples_250m/gsv_sidewalk_250m_segvis/seg_idx0072_seg7_pt5_h279.jpg,"According to a semantic segmentation model, this street-view image contains approximately 0.1% building facades, 22.4% roadway, 0.0% sidewalks, 31.2% trees, 0.0% grass, and 0.0% sky.",2,10,6,4,22,"Segmentation shows 22.4% roadway and 0% sidewalks, which matches the image of a narrow curb edge directly beside a blank wall with no usable pedestrian path. While there is substantial tree coverage (31.2%) hanging over the wall providing some greenery, the high, featureless concrete wall, lack of active frontages, and car-oriented roadway make the space feel uncomfortable and unsafe for walking."
"Philadelphia, Pennsylvania, USA",Chestnut Street,0,15,3750,-75.21382394,39.95707432999777,99.18412622439588,189.18412622439587,9.184126224395868,idx0095_seg0_pt15_h189.jpg,gsv_sidewalk_250m\idx0095_seg0_pt15_h189.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95707432999777,-75.21382393730727&heading=189.18412622439587",street_samples_250m_after_seg\gsv_sidewalk_250m\idx0095_seg0_pt15_h189.jpg,0.13260498,0.385646973,0.348740234,0,0,0.014006348,seg_idx0095_seg0_pt15_h189.jpg,/content/drive/MyDrive/Colab_Notebooks/final/street_samples_250m/gsv_sidewalk_250m_segvis/seg_idx0095_seg0_pt15_h189.jpg,"According to a semantic segmentation model, this street-view image contains approximately 13.3% building facades, 34.9% roadway, 1.4% sidewalks, 0.0% trees, 0.0% grass, and 38.6% sky.",6,0,8,7,21,"With only about 1.4% sidewalk and a wide, vehicle-oriented gas station forecourt, walking space is minimal, broken up by driveways, and dominated by parked and moving cars. The scene has virtually no trees or grass (0% greenery) and limited building frontage (13.3% facades), so enclosure and comfort are low despite clear visibility and daylight."
"Philadelphia, Pennsylvania, USA",Walnut Street,3,18,4500,-75.18269226,39.95166652691359,278.8339437146653,8.833943714665281,188.83394371466528,idx0176_seg3_pt18_h9.jpg,gsv_sidewalk_250m\idx0176_seg3_pt18_h9.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95166652691359,-75.18269226297784&heading=8.833943714665281",street_samples_250m_after_seg\gsv_sidewalk_250m\idx0176_seg3_pt18_h9.jpg,0.208796387,0.356184082,0.120883789,0.000236816,0,0.00029541,seg_idx0176_seg3_pt18_h9.jpg,/content/drive/MyDrive/Colab_Notebooks/final/street_samples_250m/gsv_sidewalk_250m_segvis/seg_idx0176_seg3_pt18_h9.jpg,"According to a semantic segmentation model, this street-view image contains approximately 20.9% building facades, 12.1% roadway, 0.0% sidewalks, 0.0% trees, 0.0% grass, and 35.6% sky.",3,1,10,6,20,"With 0% sidewalks in the segmentation and visible construction barriers, cones, and highway-like conditions, this area offers very poor walkability and feels dominated by cars. The 20.9% building facades provide some enclosure but are set back and separated by wide roadway (12.1%) and work zones, while greenery is almost absent and the environment appears exposed and uncomfortable for pedestrians."
"Philadelphia, Pennsylvania, USA",Walnut Street,0,1,250,-75.187805,39.95229318184177,279.22799734912263,9.227997349122631,189.22799734912263,idx0129_seg0_pt1_h9.jpg,gsv_sidewalk_250m\idx0129_seg0_pt1_h9.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95229318184177,-75.18780500126657&heading=9.227997349122631",street_samples_250m_after_seg\gsv_sidewalk_250m\idx0129_seg0_pt1_h9.jpg,0.026369629,0.019692383,0.005771484,0.00046875,0,0.011083984,seg_idx0129_seg0_pt1_h9.jpg,/content/drive/MyDrive/Colab_Notebooks/final/street_samples_250m/gsv_sidewalk_250m_segvis/seg_idx0129_seg0_pt1_h9.jpg,"According to a semantic segmentation model, this street-view image contains approximately 2.6% building facades, 0.6% roadway, 1.1% sidewalks, 0.0% trees, 0.0% grass, and 2.0% sky.",4,0,6,5,15,"Segmentation shows very little sidewalk (1.1%) and roadway (0.6%), which matches the image of a narrow underpass with a constrained, elevated sidewalk and no clear pedestrian crossings or amenities. With almost no greenery (0% trees/grass) and harsh, tunnel-like walls providing enclosure but also a dark, vehicle-oriented environment, overall comfort and perceived safety for walking are low."
